GENE,TYPE,
gene:plasmid:29792,PLASMID,
gene:plasmid:29794,PLASMID,
gene:plasmid:29797,PLASMID,
gene:plasmid:29798,PLASMID,
gene:plasmid:29799,PLASMID,
gene:plasmid:29800,PLASMID,
gene:plasmid:29802,PLASMID,
gene:plasmid:29803,PLASMID,
gene:plasmid:29804,PLASMID,
gene:plasmid:29807,PLASMID,
gene:plasmid:29808,PLASMID,
gene:plasmid:29809,PLASMID,
gene:plasmid:29810,PLASMID,
gene:plasmid:29811,PLASMID,
gene:plasmid:29812,PLASMID,
gene:plasmid:29813,PLASMID,
gene:plasmid:29814,PLASMID,
gene:plasmid:29817,PLASMID,
gene:plasmid:29820,PLASMID,
gene:plasmid:29821,PLASMID,
gene:plasmid:29822,PLASMID,
gene:plasmid:29823,PLASMID,
gene:plasmid:29826,PLASMID,
gene:plasmid:29827,PLASMID,
gene:plasmid:29829,PLASMID,
gene:plasmid:29831,PLASMID,
gene:plasmid:29832,PLASMID,
gene:plasmid:29833,PLASMID,
gene:plasmid:29835,PLASMID,
gene:plasmid:29836,PLASMID,
gene:plasmid:29838,PLASMID,
gene:plasmid:29839,PLASMID,
gene:plasmid:29978,PLASMID,
gene:plasmid:29992,AMR,
gene:plasmid:30008,PLASMID,
gene:plasmid:30009,TE,
gene:plasmid:30010,PLASMID,
gene:plasmid:30011,PLASMID,
gene:plasmid:30012,PLASMID,
gene:plasmid:30014,PLASMID,
gene:plasmid:30015,TE,
gene:plasmid:30016,TE,
gene:plasmid:30030,PLASMID,
gene:plasmid:30031,PLASMID,
gene:plasmid:30034,PLASMID,
gene:plasmid:30038,PLASMID,
gene:plasmid:30044,PLASMID,
gene:plasmid:30077,AMR,
gene:plasmid:30107,PLASMID,
gene:plasmid:30139,AMR,
gene:plasmid:30148,AMR,
gene:plasmid:30236,PLASMID,
gene:plasmid:30253,PLASMID,
gene:plasmid:30264,PLASMID,
gene:plasmid:30265,IS,
gene:plasmid:30276,PLASMID,
gene:plasmid:30277,PLASMID,
gene:plasmid:30281,PLASMID,
gene:plasmid:30285,PLASMID,
gene:plasmid:30287,PLASMID,
gene:plasmid:30289,PLASMID,
gene:plasmid:30296,PLASMID,
gene:plasmid:30311,PLASMID,
gene:plasmid:30485,AMR,
gene:plasmid:30647,IS,
gene:plasmid:30648,IS,
gene:plasmid:30744,IS,
gene:plasmid:30745,IS,
gene:plasmid:30753,IS,
gene:plasmid:30754,IS,
gene:plasmid:30761,PLASMID,
gene:plasmid:30764,PLASMID,
gene:plasmid:30765,PLASMID,
gene:plasmid:30766,PLASMID,
gene:plasmid:30775,PLASMID,
gene:plasmid:30776,PLASMID,
gene:plasmid:30778,PLASMID,
gene:plasmid:30780,PLASMID,
gene:plasmid:30782,PLASMID,
gene:plasmid:30785,PLASMID,
gene:plasmid:30797,PLASMID,
gene:plasmid:30802,PLASMID,
gene:plasmid:30811,PLASMID,
gene:plasmid:30819,IS,
gene:plasmid:30820,IS,
gene:plasmid:30831,PLASMID,
gene:plasmid:30840,PLASMID,
gene:plasmid:30841,PLASMID,
gene:plasmid:30844,IS,
gene:plasmid:30856,IS,
gene:plasmid:30857,IS,
gene:plasmid:30863,PLASMID,
gene:plasmid:30866,PLASMID,
gene:plasmid:30867,PLASMID,
gene:plasmid:30877,PLASMID,
gene:plasmid:30879,PLASMID,
gene:plasmid:30881,PLASMID,
gene:plasmid:30882,PLASMID,
gene:plasmid:30885,PLASMID,
gene:plasmid:30896,PLASMID,
gene:plasmid:30901,PLASMID,
gene:plasmid:30907,PLASMID,
gene:plasmid:30915,PLASMID,
gene:plasmid:30919,IS,
gene:plasmid:30921,PLASMID,
gene:plasmid:30926,PLASMID,
gene:plasmid:30934,UNCLASSIFIED,
gene:plasmid:30935,UNCLASSIFIED,
gene:plasmid:31004,IS,
gene:plasmid:31005,IS,
gene:plasmid:31010,PLASMID,
gene:plasmid:31015,PLASMID,
gene:plasmid:31029,PLASMID,
gene:plasmid:31032,PLASMID,
gene:plasmid:31034,PLASMID,
gene:plasmid:31036,PLASMID,
gene:plasmid:31038,PLASMID,
gene:plasmid:31039,PLASMID,
gene:plasmid:31049,PLASMID,
gene:plasmid:31050,PLASMID,
gene:plasmid:31051,PLASMID,
gene:plasmid:31054,PLASMID,
gene:plasmid:31061,IS,
gene:plasmid:31062,IS,
gene:plasmid:31063,PLASMID,
gene:plasmid:31070,IS,
gene:plasmid:31073,PLASMID,
gene:plasmid:31083,PLASMID,
gene:plasmid:31098,IS,
gene:plasmid:31099,IS,
gene:plasmid:31111,PLASMID,
gene:plasmid:31118,PLASMID,
gene:plasmid:31136,IS,
gene:plasmid:31230,PLASMID,
gene:plasmid:77696,UNCLASSIFIED,
gene:plasmid:77697,PLASMID,
gene:plasmid:77698,IS,
gene:plasmid:77704,IS,
gene:plasmid:77706,PLASMID,
gene:plasmid:77748,PLASMID,
gene:plasmid:77749,IS,
gene:plasmid:77750,TE,
gene:plasmid:77751,IS,
gene:plasmid:77754,PLASMID,
gene:plasmid:77776,PLASMID,
gene:plasmid:77805,IS,
gene:plasmid:77806,IS,
gene:plasmid:77823,PLASMID,
gene:plasmid:77826,PLASMID,
gene:plasmid:77906,PLASMID,
gene:plasmid:77907,AMR,
gene:plasmid:81345,PLASMID,
gene:plasmid:81346,PLASMID,
gene:plasmid:81347,PLASMID,
gene:plasmid:81350,PLASMID,
gene:plasmid:81353,PLASMID,
gene:plasmid:81359,PLASMID,
gene:plasmid:81360,PLASMID,
gene:plasmid:81362,PLASMID,
gene:plasmid:81363,PLASMID,
gene:plasmid:81365,PLASMID,
gene:plasmid:81371,PLASMID,
gene:plasmid:81373,PLASMID,
gene:plasmid:81376,PLASMID,
gene:plasmid:81378,PLASMID,
gene:plasmid:81388,PLASMID,
gene:plasmid:81390,IS,
gene:plasmid:81391,PLASMID,
gene:plasmid:81396,PLASMID,
gene:plasmid:81397,PLASMID,
gene:plasmid:81401,PLASMID,
gene:plasmid:81402,PLASMID,
gene:plasmid:81403,PLASMID,
gene:plasmid:81405,PLASMID,
gene:plasmid:81406,PLASMID,
gene:plasmid:81411,PLASMID,
gene:plasmid:81412,PLASMID,
gene:plasmid:81429,PLASMID,
gene:plasmid:81439,PLASMID,
gene:plasmid:81444,PLASMID,
gene:plasmid:81453,PLASMID,
gene:plasmid:81454,PLASMID,
gene:plasmid:81459,IS,
gene:plasmid:81466,PLASMID,
gene:plasmid:81467,PLASMID,
gene:plasmid:81470,PLASMID,
gene:plasmid:81472,PLASMID,
gene:plasmid:81474,PLASMID,
gene:plasmid:81476,PLASMID,
gene:plasmid:81477,PLASMID,
gene:plasmid:81478,PLASMID,
gene:plasmid:81480,PLASMID,
gene:plasmid:81488,PLASMID,
gene:plasmid:81489,PLASMID,
gene:plasmid:81490,PLASMID,
gene:plasmid:81493,PLASMID,
gene:plasmid:81494,PLASMID,
gene:plasmid:81510,PLASMID,
gene:plasmid:81515,PLASMID,
gene:plasmid:81516,IS,
gene:plasmid:81523,PLASMID,
gene:plasmid:81524,PLASMID,
gene:plasmid:81525,IS,
gene:plasmid:81537,PLASMID,
gene:plasmid:81538,PLASMID,
gene:plasmid:81539,PLASMID,
gene:plasmid:81540,PLASMID,
gene:plasmid:81541,PLASMID,
gene:plasmid:81542,PLASMID,
gene:plasmid:81543,PLASMID,
gene:plasmid:81545,PLASMID,
gene:plasmid:81547,PLASMID,
gene:plasmid:81549,PLASMID,
gene:plasmid:81550,PLASMID,
gene:plasmid:81551,PLASMID,
gene:plasmid:81552,PLASMID,
gene:plasmid:81556,PLASMID,
gene:plasmid:81562,PLASMID,
gene:plasmid:81563,PLASMID,
gene:plasmid:81564,VIRUS,
gene:plasmid:81566,PLASMID,
gene:plasmid:81567,PLASMID,
gene:plasmid:81571,PLASMID,
gene:plasmid:81573,PLASMID,
gene:plasmid:81574,PLASMID,
gene:plasmid:81575,PLASMID,
gene:plasmid:81576,PLASMID,
gene:plasmid:81578,PLASMID,
gene:plasmid:81579,PLASMID,
gene:plasmid:81581,PLASMID,
gene:plasmid:81583,PLASMID,
gene:plasmid:81590,PLASMID,
gene:plasmid:81595,PLASMID,
gene:plasmid:81596,PLASMID,
gene:plasmid:81602,PLASMID,
gene:plasmid:81603,PLASMID,
gene:plasmid:81604,PLASMID,
gene:plasmid:81605,PLASMID,
gene:plasmid:81609,PLASMID,
gene:plasmid:81611,PLASMID,
gene:plasmid:81613,PLASMID,
gene:plasmid:81614,PLASMID,
gene:plasmid:81615,PLASMID,
gene:plasmid:81616,PLASMID,
gene:plasmid:81617,PLASMID,
gene:plasmid:81620,PLASMID,
gene:plasmid:81622,PLASMID,
gene:plasmid:81623,PLASMID,
gene:plasmid:81624,PLASMID,
gene:plasmid:81625,PLASMID,
gene:plasmid:81628,PLASMID,
gene:plasmid:81629,PLASMID,
gene:plasmid:81631,PLASMID,
gene:plasmid:81632,PLASMID,
gene:plasmid:81633,PLASMID,
gene:plasmid:81638,PLASMID,
gene:plasmid:81640,PLASMID,
gene:plasmid:81641,PLASMID,
gene:plasmid:81642,PLASMID,
gene:plasmid:81644,PLASMID,
gene:plasmid:81648,PLASMID,
gene:plasmid:81649,PLASMID,
gene:plasmid:81650,PLASMID,
gene:plasmid:81651,PLASMID,
gene:plasmid:81654,PLASMID,
gene:plasmid:81656,PLASMID,
gene:plasmid:81657,IS,
gene:plasmid:81658,PLASMID,
gene:plasmid:81659,PLASMID,
gene:plasmid:81661,PLASMID,
gene:plasmid:81663,PLASMID,
gene:plasmid:81664,PLASMID,
gene:plasmid:81665,PLASMID,
gene:plasmid:81668,PLASMID,
gene:plasmid:81670,PLASMID,
gene:plasmid:81671,PLASMID,
gene:plasmid:81677,PLASMID,
gene:plasmid:81679,PLASMID,
gene:plasmid:81680,PLASMID,
gene:plasmid:81681,PLASMID,
gene:plasmid:81682,PLASMID,
gene:plasmid:81684,PLASMID,
gene:plasmid:81687,PLASMID,
gene:plasmid:81689,PLASMID,
gene:plasmid:81690,PLASMID,
gene:plasmid:81692,PLASMID,
gene:plasmid:81695,PLASMID,
gene:plasmid:81698,PLASMID,
gene:plasmid:81702,PLASMID,
gene:plasmid:81703,PLASMID,
gene:plasmid:81704,PLASMID,
gene:plasmid:81707,PLASMID,
gene:plasmid:81735,PLASMID,
gene:plasmid:81737,PLASMID,
gene:plasmid:81739,PLASMID,
gene:plasmid:81741,PLASMID,
gene:plasmid:81742,PLASMID,
gene:plasmid:81744,PLASMID,
gene:plasmid:81745,PLASMID,
gene:plasmid:81756,PLASMID,
gene:plasmid:81758,PLASMID,
gene:plasmid:81760,PLASMID,
gene:plasmid:81766,PLASMID,
gene:plasmid:81768,PLASMID,
gene:plasmid:81769,PLASMID,
gene:plasmid:81774,PLASMID,
gene:plasmid:81775,PLASMID,
gene:plasmid:81776,PLASMID,
gene:plasmid:81777,PLASMID,
gene:plasmid:81779,PLASMID,
gene:plasmid:81783,PLASMID,
gene:plasmid:81784,PLASMID,
gene:plasmid:81786,PLASMID,
gene:plasmid:81787,PLASMID,
gene:plasmid:81788,PLASMID,
gene:plasmid:81789,PLASMID,
gene:plasmid:81791,PLASMID,
gene:plasmid:81800,PLASMID,
gene:plasmid:81801,PLASMID,
gene:plasmid:81802,PLASMID,
gene:plasmid:81806,PLASMID,
gene:plasmid:81813,PLASMID,
gene:plasmid:81816,PLASMID,
gene:plasmid:81817,PLASMID,
gene:plasmid:81818,PLASMID,
gene:plasmid:81821,PLASMID,
gene:plasmid:81828,PLASMID,
gene:plasmid:81829,PLASMID,
gene:plasmid:81830,PLASMID,
gene:plasmid:81839,PLASMID,
gene:plasmid:81841,PLASMID,
gene:plasmid:81842,PLASMID,
gene:plasmid:81843,PLASMID,
gene:plasmid:81844,PLASMID,
gene:plasmid:81845,PLASMID,
gene:plasmid:81846,PLASMID,
gene:plasmid:81847,PLASMID,
gene:plasmid:81849,PLASMID,
gene:plasmid:81850,PLASMID,
gene:plasmid:81859,PLASMID,
gene:plasmid:81860,PLASMID,
gene:plasmid:81861,PLASMID,
gene:plasmid:81873,PLASMID,
gene:plasmid:81874,PLASMID,
gene:plasmid:81875,PLASMID,
gene:plasmid:81879,PLASMID,
gene:plasmid:81881,PLASMID,
gene:plasmid:81882,PLASMID,
gene:plasmid:81901,PLASMID,
gene:plasmid:81902,PLASMID,
gene:plasmid:81903,PLASMID,
gene:plasmid:81904,PLASMID,
gene:plasmid:81907,PLASMID,
gene:plasmid:81910,PLASMID,
gene:plasmid:81915,PLASMID,
gene:plasmid:81918,PLASMID,
gene:plasmid:81919,PLASMID,
gene:plasmid:81920,PLASMID,
gene:plasmid:81921,PLASMID,
gene:plasmid:81922,PLASMID,
gene:plasmid:81923,PLASMID,
gene:plasmid:81929,PLASMID,
gene:plasmid:81934,PLASMID,
gene:plasmid:81935,PLASMID,
gene:plasmid:81937,PLASMID,
gene:plasmid:81938,PLASMID,
gene:plasmid:81941,PLASMID,
gene:plasmid:81943,PLASMID,
gene:plasmid:81944,PLASMID,
gene:plasmid:81945,PLASMID,
gene:plasmid:81947,PLASMID,
gene:plasmid:81949,PLASMID,
gene:plasmid:81950,PLASMID,
gene:plasmid:81951,VIRUS,
gene:plasmid:81953,PLASMID,
gene:plasmid:81955,PLASMID,
gene:plasmid:81956,PLASMID,
gene:plasmid:81961,PLASMID,
gene:plasmid:81962,PLASMID,
gene:plasmid:81968,PLASMID,
gene:plasmid:81973,PLASMID,
gene:plasmid:81974,PLASMID,
gene:plasmid:81988,PLASMID,
gene:plasmid:81991,PLASMID,
gene:plasmid:81993,PLASMID,
gene:plasmid:81994,PLASMID,
gene:plasmid:81995,PLASMID,
gene:plasmid:82000,PLASMID,
gene:plasmid:82002,PLASMID,
gene:plasmid:82003,PLASMID,
gene:plasmid:82005,PLASMID,
gene:plasmid:82007,PLASMID,
gene:plasmid:82008,PLASMID,
gene:plasmid:82010,PLASMID,
gene:plasmid:82011,PLASMID,
gene:plasmid:82012,PLASMID,
gene:plasmid:82013,PLASMID,
gene:plasmid:82014,PLASMID,
gene:plasmid:82015,PLASMID,
gene:plasmid:82016,PLASMID,
gene:plasmid:82017,PLASMID,
gene:plasmid:82018,PLASMID,
gene:plasmid:82019,PLASMID,
gene:plasmid:82020,PLASMID,
gene:plasmid:82021,PLASMID,
gene:plasmid:82024,PLASMID,
gene:plasmid:82026,PLASMID,
gene:plasmid:82027,PLASMID,
gene:plasmid:82028,PLASMID,
gene:plasmid:82029,PLASMID,
gene:plasmid:82031,PLASMID,
gene:plasmid:82032,PLASMID,
gene:plasmid:82033,PLASMID,
gene:plasmid:82034,PLASMID,
gene:plasmid:82035,PLASMID,
gene:plasmid:82042,PLASMID,
gene:plasmid:82060,PLASMID,
gene:plasmid:82069,PLASMID,
gene:plasmid:82074,PLASMID,
gene:plasmid:82080,PLASMID,
gene:plasmid:82093,PLASMID,
gene:plasmid:82096,PLASMID,
gene:plasmid:82112,PLASMID,
gene:plasmid:82114,PLASMID,
gene:plasmid:82119,PLASMID,
gene:plasmid:82121,PLASMID,
gene:plasmid:82122,PLASMID,
gene:plasmid:82123,PLASMID,
gene:plasmid:82124,PLASMID,
gene:plasmid:82125,PLASMID,
gene:plasmid:82126,PLASMID,
gene:plasmid:82128,PLASMID,
gene:plasmid:82146,PLASMID,
gene:plasmid:82147,PLASMID,
gene:plasmid:82154,PLASMID,
gene:plasmid:82161,PLASMID,
gene:plasmid:82163,PLASMID,
gene:plasmid:82166,PLASMID,
gene:plasmid:82168,PLASMID,
gene:plasmid:82174,PLASMID,
gene:plasmid:82182,PLASMID,
gene:plasmid:82194,PLASMID,
gene:plasmid:82197,PLASMID,
gene:plasmid:82199,PLASMID,
gene:plasmid:82208,PLASMID,
gene:plasmid:82209,PLASMID,
gene:plasmid:82210,PLASMID,
gene:plasmid:82211,PLASMID,
gene:plasmid:82215,PLASMID,
gene:plasmid:82216,PLASMID,
gene:plasmid:82220,PLASMID,
gene:plasmid:82221,PLASMID,
gene:plasmid:82222,PLASMID,
gene:plasmid:82235,PLASMID,
gene:plasmid:82236,PLASMID,
gene:plasmid:82237,PLASMID,
gene:plasmid:82238,PLASMID,
gene:plasmid:82239,PLASMID,
gene:plasmid:82241,PLASMID,
gene:plasmid:82242,PLASMID,
gene:plasmid:82243,PLASMID,
gene:plasmid:82244,PLASMID,
gene:plasmid:82245,PLASMID,
gene:plasmid:82246,PLASMID,
gene:plasmid:82247,PLASMID,
gene:plasmid:82248,PLASMID,
gene:plasmid:82249,PLASMID,
gene:plasmid:82250,PLASMID,
gene:plasmid:82253,PLASMID,
gene:plasmid:82256,PLASMID,
gene:plasmid:82259,PLASMID,
gene:plasmid:82266,PLASMID,
gene:plasmid:82269,PLASMID,
gene:plasmid:82285,PLASMID,
gene:plasmid:82286,PLASMID,
gene:plasmid:82287,PLASMID,
gene:plasmid:82288,PLASMID,
gene:plasmid:82289,PLASMID,
gene:plasmid:82290,PLASMID,
gene:plasmid:82292,PLASMID,
gene:plasmid:82293,PLASMID,
gene:plasmid:82294,PLASMID,
gene:plasmid:82327,PLASMID,
gene:plasmid:82329,PLASMID,
gene:plasmid:82334,PLASMID,
gene:plasmid:82337,PLASMID,
gene:plasmid:82338,IS,
gene:plasmid:82350,PLASMID,
gene:plasmid:82357,PLASMID,
gene:plasmid:82358,PLASMID,
gene:plasmid:82360,PLASMID,
gene:plasmid:82361,PLASMID,
gene:plasmid:82362,PLASMID,
gene:plasmid:82364,PLASMID,
gene:plasmid:82365,PLASMID,
gene:plasmid:82366,PLASMID,
gene:plasmid:82372,PLASMID,
gene:plasmid:82375,VIRUS,
gene:plasmid:82376,PLASMID,
gene:plasmid:82377,PLASMID,
gene:plasmid:82391,PLASMID,
gene:plasmid:82394,PLASMID,
gene:plasmid:82395,PLASMID,
gene:plasmid:82397,PLASMID,
gene:plasmid:82398,PLASMID,
gene:plasmid:82399,PLASMID,
gene:plasmid:82403,PLASMID,
gene:plasmid:82406,PLASMID,
gene:plasmid:82407,PLASMID,
gene:plasmid:82408,PLASMID,
gene:plasmid:82409,PLASMID,
gene:plasmid:82417,PLASMID,
gene:plasmid:82418,PLASMID,
gene:plasmid:82419,PLASMID,
gene:plasmid:82421,PLASMID,
gene:plasmid:82422,PLASMID,
gene:plasmid:82424,PLASMID,
gene:plasmid:82429,PLASMID,
gene:plasmid:82430,PLASMID,
gene:plasmid:82431,PLASMID,
gene:plasmid:82432,PLASMID,
gene:plasmid:82433,PLASMID,
gene:plasmid:82434,PLASMID,
gene:plasmid:82435,PLASMID,
gene:plasmid:82439,PLASMID,
gene:plasmid:82441,PLASMID,
gene:plasmid:82445,PLASMID,
gene:plasmid:82449,PLASMID,
gene:plasmid:82451,PLASMID,
gene:plasmid:82453,PLASMID,
gene:plasmid:82454,PLASMID,
gene:plasmid:82455,PLASMID,
gene:plasmid:82458,PLASMID,
gene:plasmid:82459,PLASMID,
gene:plasmid:82461,PLASMID,
gene:plasmid:82465,PLASMID,
gene:plasmid:82466,PLASMID,
gene:plasmid:82467,PLASMID,
gene:plasmid:82468,PLASMID,
gene:plasmid:82469,PLASMID,
gene:plasmid:82471,PLASMID,
gene:plasmid:82472,PLASMID,
gene:plasmid:82474,PLASMID,
gene:plasmid:82475,PLASMID,
gene:plasmid:82476,PLASMID,
gene:plasmid:82477,PLASMID,
gene:plasmid:82478,PLASMID,
gene:plasmid:82479,PLASMID,
gene:plasmid:82482,PLASMID,
gene:plasmid:82483,PLASMID,
gene:plasmid:82485,PLASMID,
gene:plasmid:82486,PLASMID,
gene:plasmid:82488,PLASMID,
gene:plasmid:82492,PLASMID,
gene:plasmid:82494,PLASMID,
gene:plasmid:82495,PLASMID,
gene:plasmid:82496,PLASMID,
gene:plasmid:82497,PLASMID,
gene:plasmid:82498,PLASMID,
gene:plasmid:82499,PLASMID,
gene:plasmid:82501,PLASMID,
gene:plasmid:82502,PLASMID,
gene:plasmid:82503,PLASMID,
gene:plasmid:82508,PLASMID,
gene:plasmid:82511,PLASMID,
gene:plasmid:82517,PLASMID,
gene:plasmid:82518,PLASMID,
gene:plasmid:82519,PLASMID,
gene:plasmid:82520,PLASMID,
gene:plasmid:82525,PLASMID,
gene:plasmid:82528,PLASMID,
gene:plasmid:82529,PLASMID,
gene:plasmid:82532,PLASMID,
gene:plasmid:82533,PLASMID,
gene:plasmid:82538,PLASMID,
gene:plasmid:82539,PLASMID,
gene:plasmid:82542,PLASMID,
gene:plasmid:82543,PLASMID,
gene:plasmid:82548,PLASMID,
gene:plasmid:82555,PLASMID,
gene:plasmid:82578,VIRUS,
gene:plasmid:82579,PLASMID,
gene:plasmid:82580,PLASMID,
gene:plasmid:82581,PLASMID,
gene:plasmid:82582,PLASMID,
gene:plasmid:82583,PLASMID,
gene:plasmid:82591,PLASMID,
gene:plasmid:82593,PLASMID,
gene:plasmid:82598,TE,
gene:plasmid:82599,PLASMID,
gene:plasmid:82629,PLASMID,
gene:plasmid:82630,PLASMID,
gene:plasmid:82635,PLASMID,
gene:plasmid:82637,PLASMID,
gene:plasmid:82638,PLASMID,
gene:plasmid:82656,PLASMID,
gene:plasmid:82659,PLASMID,
gene:plasmid:82660,VIRUS,
gene:plasmid:82662,PLASMID,
gene:plasmid:82673,PLASMID,
gene:plasmid:82692,PLASMID,
gene:plasmid:82693,PLASMID,
gene:plasmid:82694,PLASMID,
gene:plasmid:82697,PLASMID,
gene:plasmid:82709,PLASMID,
gene:plasmid:82715,PLASMID,
gene:plasmid:82716,PLASMID,
gene:plasmid:82717,PLASMID,
gene:plasmid:82730,PLASMID,
gene:plasmid:82742,PLASMID,
gene:plasmid:82744,IS,
gene:plasmid:82746,PLASMID,
gene:plasmid:82750,PLASMID,
gene:plasmid:82768,PLASMID,
gene:plasmid:82769,PLASMID,
gene:plasmid:82772,PLASMID,
gene:plasmid:82778,PLASMID,
gene:plasmid:82786,PLASMID,
gene:plasmid:82787,PLASMID,
gene:plasmid:82788,PLASMID,
gene:plasmid:82791,PLASMID,
gene:plasmid:82792,PLASMID,
gene:plasmid:82795,PLASMID,
gene:plasmid:82796,PLASMID,
gene:plasmid:82797,PLASMID,
gene:plasmid:82799,PLASMID,
gene:plasmid:82803,PLASMID,
gene:plasmid:82810,VIRUS,
gene:plasmid:82813,PLASMID,
gene:plasmid:82814,PLASMID,
gene:plasmid:82819,PLASMID,
gene:plasmid:82823,PLASMID,
gene:plasmid:82824,PLASMID,
gene:plasmid:82826,PLASMID,
gene:plasmid:82828,PLASMID,
gene:plasmid:82829,PLASMID,
gene:plasmid:82830,PLASMID,
gene:plasmid:82831,PLASMID,
gene:plasmid:82834,PLASMID,
gene:plasmid:82835,PLASMID,
gene:plasmid:82837,PLASMID,
gene:plasmid:82838,PLASMID,
gene:plasmid:82849,PLASMID,
gene:plasmid:82850,PLASMID,
gene:plasmid:82863,PLASMID,
gene:plasmid:82864,PLASMID,
gene:plasmid:82865,PLASMID,
gene:plasmid:82866,PLASMID,
gene:plasmid:82867,PLASMID,
gene:plasmid:82868,PLASMID,
gene:plasmid:82869,PLASMID,
gene:plasmid:82870,PLASMID,
gene:plasmid:82874,PLASMID,
gene:plasmid:82943,PLASMID,
gene:plasmid:82945,PLASMID,
gene:plasmid:82946,PLASMID,
gene:plasmid:83011,IS,
gene:plasmid:83012,PLASMID,
gene:plasmid:83031,AMR,
gene:plasmid:83042,PLASMID,
gene:plasmid:83043,PLASMID,
gene:plasmid:83044,PLASMID,
gene:plasmid:83045,PLASMID,
gene:plasmid:83047,PLASMID,
gene:plasmid:83052,PLASMID,
gene:plasmid:83062,TE,
gene:plasmid:83064,PLASMID,
gene:plasmid:83067,PLASMID,
gene:plasmid:83069,PLASMID,
gene:plasmid:83070,PLASMID,
gene:plasmid:83071,PLASMID,
gene:plasmid:83072,PLASMID,
gene:plasmid:83073,PLASMID,
gene:plasmid:83074,PLASMID,
gene:plasmid:83076,PLASMID,
gene:plasmid:83077,PLASMID,
gene:plasmid:83079,PLASMID,
gene:plasmid:83083,PLASMID,
gene:plasmid:83084,PLASMID,
gene:plasmid:83085,PLASMID,
gene:plasmid:83086,PLASMID,
gene:plasmid:83088,PLASMID,
gene:plasmid:83089,PLASMID,
gene:plasmid:83095,PLASMID,
gene:plasmid:83097,PLASMID,
gene:plasmid:83098,PLASMID,
gene:plasmid:83099,PLASMID,
gene:plasmid:83100,PLASMID,
gene:plasmid:83101,PLASMID,
gene:plasmid:83102,PLASMID,
gene:plasmid:83103,PLASMID,
gene:plasmid:83104,PLASMID,
gene:plasmid:83105,PLASMID,
gene:plasmid:83106,PLASMID,
gene:plasmid:83110,PLASMID,
gene:plasmid:83111,PLASMID,
gene:plasmid:83113,PLASMID,
gene:plasmid:83115,PLASMID,
gene:plasmid:83116,PLASMID,
gene:plasmid:83117,PLASMID,
gene:plasmid:83119,PLASMID,
gene:plasmid:83121,PLASMID,
gene:plasmid:83123,PLASMID,
gene:plasmid:83125,PLASMID,
gene:plasmid:83127,PLASMID,
gene:plasmid:83128,PLASMID,
gene:plasmid:83129,PLASMID,
gene:plasmid:83130,VIRUS,
gene:plasmid:83131,PLASMID,
gene:plasmid:83132,PLASMID,
gene:plasmid:83135,PLASMID,
gene:plasmid:83137,PLASMID,
gene:plasmid:83141,PLASMID,
gene:plasmid:83142,PLASMID,
gene:plasmid:83146,PLASMID,
gene:plasmid:83147,PLASMID,
gene:plasmid:83148,PLASMID,
gene:plasmid:83149,PLASMID,
gene:plasmid:83151,PLASMID,
gene:plasmid:83152,PLASMID,
gene:plasmid:83154,PLASMID,
gene:plasmid:83155,PLASMID,
gene:plasmid:83156,PLASMID,
gene:plasmid:83157,PLASMID,
gene:plasmid:83160,PLASMID,
gene:plasmid:83161,PLASMID,
gene:plasmid:83162,PLASMID,
gene:plasmid:83164,PLASMID,
gene:plasmid:83168,PLASMID,
gene:plasmid:83169,PLASMID,
gene:plasmid:83170,PLASMID,
gene:plasmid:83172,PLASMID,
gene:plasmid:83175,PLASMID,
gene:plasmid:83178,PLASMID,
gene:plasmid:83179,PLASMID,
gene:plasmid:83182,PLASMID,
gene:plasmid:83184,PLASMID,
gene:plasmid:83185,PLASMID,
gene:plasmid:83186,PLASMID,
gene:plasmid:83189,PLASMID,
gene:plasmid:83192,PLASMID,
gene:plasmid:83193,PLASMID,
gene:plasmid:83194,PLASMID,
gene:plasmid:83197,PLASMID,
gene:plasmid:83198,PLASMID,
gene:plasmid:83199,PLASMID,
gene:plasmid:83201,PLASMID,
gene:plasmid:83202,PLASMID,
gene:plasmid:83204,PLASMID,
gene:plasmid:83205,PLASMID,
gene:plasmid:83206,PLASMID,
gene:plasmid:83208,PLASMID,
gene:plasmid:83209,PLASMID,
gene:plasmid:83210,PLASMID,
gene:plasmid:83213,PLASMID,
gene:plasmid:83215,PLASMID,
gene:plasmid:83216,PLASMID,
gene:plasmid:83217,PLASMID,
gene:plasmid:83220,PLASMID,
gene:plasmid:83221,PLASMID,
gene:plasmid:83224,PLASMID,
gene:plasmid:83225,PLASMID,
gene:plasmid:83228,PLASMID,
gene:plasmid:83229,PLASMID,
gene:plasmid:83230,PLASMID,
gene:plasmid:83231,PLASMID,
gene:plasmid:83233,PLASMID,
gene:plasmid:83234,PLASMID,
gene:plasmid:83236,VIRUS,
gene:plasmid:83238,PLASMID,
gene:plasmid:83239,PLASMID,
gene:plasmid:83241,PLASMID,
gene:plasmid:83242,PLASMID,
gene:plasmid:83243,PLASMID,
gene:plasmid:83244,PLASMID,
gene:plasmid:83247,PLASMID,
gene:plasmid:83248,PLASMID,
gene:plasmid:83249,PLASMID,
gene:plasmid:83250,PLASMID,
gene:plasmid:83251,PLASMID,
gene:plasmid:83252,PLASMID,
gene:plasmid:83253,PLASMID,
gene:plasmid:83254,PLASMID,
gene:plasmid:83255,PLASMID,
